Attempt,Bitstring,Circuit Depth,Gate Count,Success
1175,1010001000100111110100011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1176,1110111101000100011010100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1177,0100110010011001101000101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1178,0100000001011101110001110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1179,0010011110111011011000000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1180,0101111110110011100111011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1181,1111111110010110010011011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1182,0111100110101001100001100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1183,1000110010000100101100011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1184,0100110001000100101010000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1185,1011001100110101110000101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1186,0011101010000110001101111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1187,0111001010101111000000011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1188,0100000110001011010100100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1189,1110101011001111101001100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1190,1001010111001100101001101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1191,0000000100111001011110000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1192,1010000111010101001001111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1193,0101100010111001111110011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1194,1010000111100100101101010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1195,1011111110101001000000011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1196,1100010101101000111101000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1197,0101100011110111101011010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1198,0001111011010010001101011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1199,0010110001111101011011111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1200,1011110101010100011100100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1201,1110011110010011000001011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1202,0101011110111110000011100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1203,1101100111011111010101001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1204,0011011111001000110010010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1205,1101000011100000011101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1206,0010000110110010010000110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1207,0001001110000101010111001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1208,0000111110111001100101001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1209,1101101000101100000001111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1210,1001100110101000101001000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1211,1011110010100000110001100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1212,0101110100000101101110001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1213,1011010001000111100110111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1214,1001000101110101111011100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1215,1111101011110000101001010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1216,1000111001100110010000101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1217,0100111111011001111001000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1218,0101100100101001011101000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1219,1110010111111111001101000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1220,0000111100111110101000001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1221,1100101101000010110000011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1222,1100011001110111000000011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1223,1000011011010100011111100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1224,1010100010110001001100010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1225,0000100100101011010001100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1226,1111110000001010101001111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1227,0010101011011011001101011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1228,1110011000000000111110000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1229,1100110010000010100110000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1230,0110011101100101100010010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1231,0101001110010111101010110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1232,1000100110111000010101010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1233,1110101100100001011101000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1234,0110100111111101000100111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1235,1010011000100000100110111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1236,0111101001010011000010101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1237,0010000011100100101011110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1238,1110010001001011011110001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1239,1010001110110110110001111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1240,0110000001011010101110101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1241,0001011011111011000000110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1242,0111000111011001101110101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1243,0100001100101101110100110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1244,1000011000000101110111000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1245,1100100001101011111101001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1246,1110010100011111110000111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1247,1001101001100100011110011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1248,1011100000101100000011000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1249,1110011000001010001100111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1250,0011111101100110011000000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1251,1000101110011100100100011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1252,0100001010010101101101001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1253,1100111101011110001100100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1254,1011110000011010100101111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1255,0011011110100100010001100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1256,0000010101100101111011001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1257,1100000110111000001001101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1258,1010100100011101110010011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1259,0100100011100000000100111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1260,0101000000110110001100101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1261,0101110110101111100001101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1262,1000101110111011001111111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1263,1110111010101010001100111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1264,0000010010001011011100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1265,0010001010110100101010101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1266,0010101000111111110110011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1267,1111101110001010010101100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1268,1100000100010000111011101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1269,1100001001001011001001101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1270,0000110100101101001010011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1271,0010110100011000001010110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1272,0010110101110100111000101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1273,1010101100100100111110010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1274,0110011001111001110111110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1275,1000100110011000000001000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1276,1111101111101101101110110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1277,1000101010001010001010111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1278,0010110000010101101101100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1279,0110010010011111100110010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1280,1100110100110001001001011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1281,1100001001010000110101000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1282,0110101011110011100100011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1283,1111111000010100010011010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1284,1001011001011100110011111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1285,0001110011111100111111111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1286,0010011101111001100110011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1287,1001010101100101100100001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1288,1000100110000101111111111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1289,0100110101100111100100001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1290,1111001111111101001000101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1291,0110001100001001000100100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1292,0000111111001100110000100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1293,0001011011010001110110000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1294,1001001010111011001010010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1295,1010000000100110110100111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1296,1000110111000010010111010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1297,0100101000011011111010101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1298,0010000000001011011010011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1299,0110100110111010011000110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1300,1101000011001100101100110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1301,1101100100100111101100100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1302,0001110001000010000101010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1303,1101011111101010101000100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1304,0001111110001010001101100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1305,1011011110001101001100010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1306,1111101101101001101000011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1307,1110111110101011100001100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1308,1100000010101110100010000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1309,0100001110100000100011100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1310,1011100000000001110111001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1311,1011001001111010101001100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1312,0001111100010011101011101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1313,0001001100111111001111001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1314,1000001000011111011001111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1315,1101101101010000011010000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1316,0100011010110100000101100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1317,0000000111111010101011100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1318,1111111100101111001000100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1319,1110110000001101111110011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1320,0000011001111111011011110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1321,0001011111110010110100000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1322,0000111011001010100101010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1323,1100001011001110111111111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1324,1100101111111111110011000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1325,1100111100100011100000110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1326,0001001111011100000100101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1327,1101100010011010001010011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1328,1110111010011101011101010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1329,0000010011000001000101101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1330,1011100100000100110110101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1331,1001001101011101101100100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1332,1000110000110110111010100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1333,0110100101011100101001110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1334,0101001110010011111100111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1335,0111101011000000111010110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1336,1010010110100110100100000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1337,1101010110010110100010100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1338,1000000101100100001011001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1339,1101111110111000001010110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1340,1000111110101100111101101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1341,1010111010111010011101111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1342,0000000001010011010100111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1343,1111101110000001110000001001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1344,1110100111001010100100011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1345,1110011100000010111010110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1346,1011100001101110010110110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1347,0011100001100011111010111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1348,0000000100110100000010011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1349,0010111000100100011010111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1350,0110010010100000011110110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1351,0000100110110000010000010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1352,0110111001000101110111101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1353,1110010001010110001110100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1354,1001011001000000011011001010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1355,0011001000010010101011000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1356,1110011110010110011100000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1357,0110001001010010101110010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1358,1101011011010010110101000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1359,1110101011111010001100000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1360,0110101001010000110011111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1361,1110100001100100100000100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1362,0010110001010111001011101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1363,0111010101011010011100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1364,0101110000101101100011010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1365,0001101001101010101011000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1366,0011110110001010001110010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1367,1010010001111010001001100111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1368,0001111000111010111100111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1369,1001110101010101010001001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1370,1001001100101110110100100010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1371,0111001100110000011101100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1372,1101011011110101100011011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1373,0011100111110000100011111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1374,1100100111101110110010111101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1375,0110010000011101111100000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1376,1010000001001011010011010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1377,1010101000010011001110110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1378,1000001101111010001110011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1379,0000011111001011000110100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1380,1010000000010000100000010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1381,1111101010101010111110110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1382,0111000110011010101100100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1383,1110011111111111000100111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1384,1011101101000110001000001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1385,1011010111100110100101111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1386,1101100111100101011001010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1387,1111110000111001110010010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1388,1111100000011110100110000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1389,0000011000000100011110001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1390,0001100111001111100011111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1391,1101000000000000001101000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1392,0001001101010110000001110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1393,1010000000010010100001111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1394,0110110100001100010110110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1395,1110111011101110110001011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1396,1000000110110110011000000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1397,0011100010111101000101000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1398,1000101001000001001111101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1399,0011101101000111110101110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1400,1001100100000001111001111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1401,1011100010000011010001010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1402,1101001100100000000011111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1403,0101101110101110011011011111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1404,1001010010000001101001110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1405,0110101011110111100010101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1406,0101110010000011100011001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1407,0010001010101000001011101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1408,0111011110100101000110000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1409,0000001000011101001001011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1410,1011110111101100111101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1411,1100000110011011000000111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1412,1111000111000101100001010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1413,1000010110111100001100010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1414,0000001000101001101110110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1415,0010000110010110101000101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1416,0111111101001000000111011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1417,1110111110111100000000011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1418,0010110101000111010110100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1419,1100001100101100110100111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1420,1100101010001001011010110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1421,1010111001010011110101110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1422,0001100101010001000010010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1423,1101110010101001001110100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1424,0110011100111101001110111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1425,0000001000111110100110100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1426,0010110000010110110011101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1427,0011110111001010001011000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1428,0100010110101110000100001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1429,0000111010110101100000001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1430,1100011111111001110110101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1431,0100111110001000011101110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1432,1100101011111011000001101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1433,1101000101010100101101010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1434,0101101100100000011100010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1435,1111000011001000010101010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1436,1011001110001010010101001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
1437,0001101010011100110111001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
