Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
436,0000011011100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.95,NONE
437,1100101010000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.97,NONE
438,0000011100101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.99,NONE
439,1101001000111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.01,NONE
440,1100010110011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.03,NONE
441,1111110101000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.05,NONE
442,1101011011101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.07,NONE
443,0010010111100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.09,NONE
444,1011011000110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.11,NONE
445,0001010110110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.13,NONE
446,1000010100010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.15,NONE
447,0111001011000101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.17,NONE
448,1101111101011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.19,NONE
449,0000000111011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.21,NONE
450,1010110010101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.23,NONE
451,0011111100010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.25,NONE
452,1011010011010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.27,NONE
453,0110111001011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.29,NONE
454,0111001011011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.31,NONE
455,1010111111111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.33,NONE
456,0011101110010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.35,NONE
457,0101111100000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.37,NONE
458,0010111101110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.39,NONE
459,0101010001110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.41,NONE
460,1110001100100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.43,NONE
461,1101010111110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.45,NONE
462,1100111100110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.47,NONE
463,0001111000110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.49,NONE
464,0111110010101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.51,NONE
465,1001100011111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.53,NONE
466,1110001000101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.55,NONE
467,1110011100110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.57,NONE
468,0100100110000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.59,NONE
469,1001110110111010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.61,NONE
470,1111111011011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.63,NONE
471,1001011101111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.65,NONE
472,0100010111010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.67,NONE
473,1000110010010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.69,NONE
474,0101101000101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.71,NONE
475,0000011111111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.73,NONE
476,0100000111010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.75,NONE
477,0100000100110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.77,NONE
478,1101001001110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.79,NONE
479,0111111111101001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.81,NONE
480,1100111110110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.83,NONE
481,0111000001000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.85,NONE
482,1000000001110001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.88,NONE
483,1010101001110101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.90,NONE
484,0010010000101000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.92,NONE
485,1100101111111011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.94,NONE
486,1101111101110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.96,NONE
487,0010111111000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,9.98,NONE
488,1111001011100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.00,NONE
489,1010100110010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.02,NONE
490,0000001000000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.05,NONE
491,1001110100100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.07,NONE
492,0110101010100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.09,NONE
493,0111010110111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.11,NONE
494,0011111101001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.13,NONE
495,1101111011010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.15,NONE
496,1010100111100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.18,NONE
497,0001111101111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.22,NONE
498,1010100010101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.24,NONE
499,0101101110011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.26,NONE
500,0011111110100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.28,NONE
501,1001011001110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.30,NONE
502,0100001011000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.32,NONE
503,1110001110111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.34,NONE
504,0100111011010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.36,NONE
505,0101111101011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.38,NONE
506,1111011110100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.40,NONE
507,1001110000001101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.42,NONE
508,1011001111011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.44,NONE
509,0011010000101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.46,NONE
510,0101011101111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.48,NONE
511,0110101000001011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.50,NONE
512,1110000100001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.52,NONE
513,0010101101101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.54,NONE
514,1000010011010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.56,NONE
515,1110101111110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.58,NONE
516,0011100110111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.60,NONE
517,0010000100110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.62,NONE
518,0111100110111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.64,NONE
519,0100101010101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.66,NONE
520,0011100001011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.68,NONE
521,1100010111100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.70,NONE
522,0111111110100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.72,NONE
523,0100000111010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.74,NONE
524,1111010010000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.76,NONE
525,0001011100100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.78,NONE
526,0001010111011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.80,NONE
527,1000111000100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.82,NONE
528,0010101110010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.84,NONE
529,1010101101100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.86,NONE
530,1011111100111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.88,NONE
531,1001111100100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.90,NONE
532,1111100100110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.92,NONE
533,1001010010011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.94,NONE
534,0110011110110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.96,NONE
535,0001010011111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.98,NONE
536,0011110000011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,10.99,NONE
537,0110010100100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.01,NONE
538,0101001101001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.03,NONE
539,0101110111011101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.05,NONE
540,1100000101101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.07,NONE
541,1010001101001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.09,NONE
542,0100100011000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.11,NONE
543,0111001111010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.13,NONE
544,1110010110010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.15,NONE
545,1001001110011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.18,NONE
546,0111101110010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.20,NONE
547,1110001010100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.22,NONE
548,1010001010001110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.24,NONE
549,1100000101001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.26,NONE
550,0001010111111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.28,NONE
551,0110011010011001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.30,NONE
552,1010110001010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.32,NONE
553,0000010101100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.34,NONE
554,1001100011000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.36,NONE
555,0001000110100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.38,NONE
556,0001110100001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.40,NONE
557,0011101011011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.42,NONE
558,0100111000001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.44,NONE
559,0101111001101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.46,NONE
560,0101000001000001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.48,NONE
561,1011010100010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.50,NONE
562,1001111101110101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.52,NONE
563,0111001110011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.54,NONE
564,1111000110100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.56,NONE
565,0000111011111000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.58,NONE
566,0110111011011001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.60,NONE
567,0100100101010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.62,NONE
568,1001011100100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.64,NONE
569,0110011000011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.66,NONE
570,0110010000100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.68,NONE
571,1011100110100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.70,NONE
572,1010011100100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.71,NONE
573,1100100110110000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.73,NONE
574,1000100101101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.75,NONE
575,1101111101010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.77,NONE
576,0110010000110101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.82,NONE
577,1111101011111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.84,NONE
578,1001111110111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.86,NONE
579,0011110111101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.88,NONE
580,1010010111011001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.90,NONE
581,1100011000001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.92,NONE
582,0101111000011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.94,NONE
583,0101001111010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.96,NONE
584,1101100101011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,11.98,NONE
585,1101101010010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.00,NONE
586,0101010011011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.02,NONE
587,0111100010011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.04,NONE
588,0111100010010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.06,NONE
589,0101101110101001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.08,NONE
590,0010011110011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.10,NONE
591,1101111100111010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.12,NONE
592,0011111010011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.14,NONE
593,1100001100000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.16,NONE
594,1000101010100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.18,NONE
595,1011110010100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.20,NONE
596,0011011001000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.22,NONE
597,1001010000110000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.24,NONE
598,1111011111010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.26,NONE
599,1110100000010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.29,NONE
600,1111000000011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.31,NONE
601,1000001110100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.33,NONE
602,0101010110111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.35,NONE
603,0110110011010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.37,NONE
604,0011011001100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.39,NONE
605,0001111101000001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.42,NONE
606,1001101010011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.44,NONE
607,1010110111011001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.46,NONE
608,0011011000100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.48,NONE
609,0110010101011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.50,NONE
610,1011011010001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.52,NONE
611,0001001110111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.54,NONE
612,1111010000000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.56,NONE
613,0000000011111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.59,NONE
614,0000001111000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.61,NONE
615,0110010001110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.63,NONE
616,1011010010110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.65,NONE
617,0011011011111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.67,NONE
618,1101000001111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.69,NONE
619,0000110100011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.71,NONE
620,0101011111011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.72,NONE
621,1101001101101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.74,NONE
622,1011100010001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.76,NONE
623,0011001101100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.78,NONE
624,0000010011000001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.80,NONE
625,1101000101000101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.82,NONE
626,1011010001110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.84,NONE
627,1111011100111010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.86,NONE
628,1111000100110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.88,NONE
629,0000100010100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.90,NONE
630,1100011111101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.92,NONE
631,1011011111111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.94,NONE
632,1101000110101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.96,NONE
633,1101000100100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,12.98,NONE
634,1001001001101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.00,NONE
635,1111000101010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.02,NONE
636,1100000111110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.04,NONE
637,0001001101111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.06,NONE
638,1100110011101001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.08,NONE
639,1010110011110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.10,NONE
640,0100100000101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.12,NONE
641,0110011011101011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.14,NONE
642,0000001010010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.16,NONE
643,1010100011001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.18,NONE
644,0001011000010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.20,NONE
645,0010111110110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.22,NONE
646,0011101101111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.24,NONE
647,0101010010010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.26,NONE
648,0101000110111000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.28,NONE
649,1001101111101011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.30,NONE
650,0100110001010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.32,NONE
651,0011100001111000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.34,NONE
652,0111101101111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.36,NONE
653,1000010000000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,13.38,NONE
